peptide_id,bucket,category,reason
24110,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 3 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 6 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 9 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)'); position 12 ('Nspe(p-F)'): unknown residue code 'Nspe(p-F)': no match in p2smi database (checked Code='NSPE(P-F)')
24114,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 8 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 10 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 12 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE')
24117,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)')
24107,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24121,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)')
24120,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 8 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)')
24116,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 8 ('βNpe'): unknown residue code 'βNpe': no match in p2smi database (checked Code='ΒNPE'); position 10 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)')
24118,b3_excluded_residue_no_smiles,residue_based,position 2 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 4 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 6 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 8 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 10 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)'); position 12 ('βNPe(F)'): unknown residue code 'βNPe(F)': no match in p2smi database (checked Code='ΒNPE(F)')
24122,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(4-Cl-Ph)Ac' (only free amine or ACT acetylation supported)
24111,b3_excluded_residue_no_smiles,residue_based,position 1 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 13 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS')
24124,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F5PhAc' (only free amine or ACT acetylation supported)
24125,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F3PhAc' (only free amine or ACT acetylation supported)
24126,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'cHexAc' (only free amine or ACT acetylation supported)
24130,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F5PhAc' (only free amine or ACT acetylation supported)
24129,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(5-Br-indol)Ac' (only free amine or ACT acetylation supported)
24128,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(4-Cl-Ph)Ac' (only free amine or ACT acetylation supported)
24131,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F3PhAc' (only free amine or ACT acetylation supported)
24123,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(5-Br-indol)Ac' (only free amine or ACT acetylation supported)
24136,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F5PhAc' (only free amine or ACT acetylation supported)
24132,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'cHexAc' (only free amine or ACT acetylation supported)
24135,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(5-Br-indol)Ac' (only free amine or ACT acetylation supported)
24134,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(4-Cl-Ph)Ac' (only free amine or ACT acetylation supported)
24138,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'cHexAc' (only free amine or ACT acetylation supported)
24137,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F3PhAc' (only free amine or ACT acetylation supported)
24142,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F3PhAc' (only free amine or ACT acetylation supported)
24140,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(5-Br-indol)Ac' (only free amine or ACT acetylation supported)
24144,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(4-Cl-Ph)Ac' (only free amine or ACT acetylation supported)
24139,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(4-Cl-Ph)Ac' (only free amine or ACT acetylation supported)
24143,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'cHexAc' (only free amine or ACT acetylation supported)
24141,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F5PhAc' (only free amine or ACT acetylation supported)
24147,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F3PhAc' (only free amine or ACT acetylation supported)
24146,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'F5PhAc' (only free amine or ACT acetylation supported)
24145,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '(5-Br-indol)Ac' (only free amine or ACT acetylation supported)
24148,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification 'cHexAc' (only free amine or ACT acetylation supported)
24173,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PUT' (only free acid or AMD amidation supported)
24174,b2_excluded_unsupported_terminus,terminus_based,unsupported C-terminal modification 'PUT' (only free acid or AMD amidation supported)
24163,b2_excluded_unsupported_terminus,terminus_based,unsupported N-terminal modification '3-OH-7-S-(E)4-C7' (only free amine or ACT acetylation supported)
24205,b3_excluded_residue_no_smiles,residue_based,"position 1 ('Nap'): unknown residue code 'Nap': no match in p2smi database (checked Code='NAP'); position 2 ('Npm(3,5-CF3)'): unknown residue code 'Npm(3,5-CF3)': no match in p2smi database (checked Code='NPM(3,5-CF3)'); position 3 ('Nap'): unknown residue code 'Nap': no match in p2smi database (checked Code='NAP'); position 4 ('Npm(3,5-CF3)'): unknown residue code 'Npm(3,5-CF3)': no match in p2smi database (checked Code='NPM(3,5-CF3)'); position 5 ('Nap'): unknown residue code 'Nap': no match in p2smi database (checked Code='NAP'); position 6 ('Npm(3,5-CF3)'): unknown residue code 'Npm(3,5-CF3)': no match in p2smi database (checked Code='NPM(3,5-CF3)')"
24204,b3_excluded_residue_no_smiles,residue_based,"position 1 ('Nap'): unknown residue code 'Nap': no match in p2smi database (checked Code='NAP'); position 2 ('Npm(3,5-CH3)'): unknown residue code 'Npm(3,5-CH3)': no match in p2smi database (checked Code='NPM(3,5-CH3)'); position 3 ('Nap'): unknown residue code 'Nap': no match in p2smi database (checked Code='NAP'); position 4 ('Npm(3,5-CH3)'): unknown residue code 'Npm(3,5-CH3)': no match in p2smi database (checked Code='NPM(3,5-CH3)'); position 5 ('Nap'): unknown residue code 'Nap': no match in p2smi database (checked Code='NAP'); position 6 ('Npm(3,5-CH3)'): unknown residue code 'Npm(3,5-CH3)': no match in p2smi database (checked Code='NPM(3,5-CH3)')"
24213,b3_excluded_residue_no_smiles,residue_based,position 1 ('NHis'): unknown residue code 'NHis': no match in p2smi database (checked Code='NHIS'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('NHis'): unknown residue code 'NHis': no match in p2smi database (checked Code='NHIS'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('NLys'): unknown residue code 'NLys': no match in p2smi database (checked Code='NLYS'); position 11 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
24212,b3_excluded_residue_no_smiles,residue_based,position 1 ('Nbg'): unknown residue code 'Nbg': no match in p2smi database (checked Code='NBG'); position 2 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 3 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 4 ('Nbg'): unknown residue code 'Nbg': no match in p2smi database (checked Code='NBG'); position 5 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 6 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 7 ('Nbg'): unknown residue code 'Nbg': no match in p2smi database (checked Code='NBG'); position 8 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 9 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 10 ('Nbg'): unknown residue code 'Nbg': no match in p2smi database (checked Code='NBG'); position 11 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE'); position 12 ('Nspe'): unknown residue code 'Nspe': no match in p2smi database (checked Code='NSPE')
