peptide_id,organism,mic_value_uM,mic_type,active_threshold_uM,inactive_threshold_uM,threshold_match_level,label,label_reason
24286,Pseudomonas aeruginosa,6.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24286,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24286,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24286,Enterococcus faecium,16.0,exact,,,none,unlabeled,no_threshold_available
24287,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24287,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24287,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24287,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24287,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24287,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24287,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24288,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24288,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24288,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24288,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24288,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24288,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24288,Enterococcus faecium,64.0,censored,,,none,unlabeled,no_threshold_available
24289,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24289,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24289,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24289,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24289,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24289,Enterococcus faecalis,64.0,exact,,,none,unlabeled,no_threshold_available
24289,Enterococcus faecium,16.0,exact,,,none,unlabeled,no_threshold_available
24290,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24290,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24290,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24290,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24290,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24290,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24290,Enterococcus faecium,64.0,censored,,,none,unlabeled,no_threshold_available
24291,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24291,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24291,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24291,Pseudomonas aeruginosa,48.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24291,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24291,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24291,Enterococcus faecium,64.0,censored,,,none,unlabeled,no_threshold_available
24292,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24292,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24292,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24292,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24292,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24292,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24292,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24293,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24293,Escherichia coli,40.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24293,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24293,Pseudomonas aeruginosa,32.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24293,Staphylococcus aureus,42.7,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24293,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24293,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24294,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24294,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24294,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24294,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24294,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24294,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24294,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24295,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24295,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24295,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24295,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24295,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24295,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24295,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24296,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24296,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24296,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24296,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24296,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24296,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24296,Enterococcus faecium,64.0,censored,,,none,unlabeled,no_threshold_available
24297,Acinetobacter baumannii,32.0,exact,,,none,unlabeled,no_threshold_available
24297,Escherichia coli,40.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24297,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24297,Pseudomonas aeruginosa,24.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24297,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24297,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24297,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24298,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24298,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24298,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24298,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24298,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24298,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24298,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24299,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24299,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24299,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24299,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24299,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24299,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24299,Enterococcus faecium,64.0,censored,,,none,unlabeled,no_threshold_available
24300,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24300,Escherichia coli,48.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24300,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24300,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24300,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24300,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24300,Enterococcus faecium,16.0,exact,,,none,unlabeled,no_threshold_available
24301,Acinetobacter baumannii,16.0,exact,,,none,unlabeled,no_threshold_available
24301,Escherichia coli,12.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24301,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24301,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24301,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24301,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24301,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24302,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24302,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24302,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24302,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24302,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24302,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24302,Enterococcus faecium,32.0,exact,,,none,unlabeled,no_threshold_available
24303,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24303,Escherichia coli,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24303,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24303,Pseudomonas aeruginosa,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24303,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24303,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24303,Enterococcus faecium,64.0,exact,,,none,unlabeled,no_threshold_available
24304,Acinetobacter baumannii,32.0,exact,,,none,unlabeled,no_threshold_available
24304,Escherichia coli,4.5,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24304,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24304,Pseudomonas aeruginosa,4.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24304,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24304,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24304,Enterococcus faecium,8.0,exact,,,none,unlabeled,no_threshold_available
24305,Acinetobacter baumannii,64.0,exact,,,none,unlabeled,no_threshold_available
24305,Escherichia coli,24.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24305,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24305,Pseudomonas aeruginosa,12.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24305,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24305,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24305,Enterococcus faecium,16.0,exact,,,none,unlabeled,no_threshold_available
24306,Acinetobacter baumannii,8.0,exact,,,none,unlabeled,no_threshold_available
24306,Escherichia coli,2.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24306,Klebsiella pneumoniae,2.0,exact,,,none,unlabeled,no_threshold_available
24306,Pseudomonas aeruginosa,3.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24306,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24306,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24306,Enterococcus faecium,8.0,exact,,,none,unlabeled,no_threshold_available
24307,Acinetobacter baumannii,64.0,exact,,,none,unlabeled,no_threshold_available
24307,Escherichia coli,27.2,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24307,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24307,Pseudomonas aeruginosa,4.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24307,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24307,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24307,Enterococcus faecium,8.0,exact,,,none,unlabeled,no_threshold_available
24308,Acinetobacter baumannii,8.0,exact,,,none,unlabeled,no_threshold_available
24308,Escherichia coli,4.5,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24308,Klebsiella pneumoniae,64.0,exact,,,none,unlabeled,no_threshold_available
24308,Pseudomonas aeruginosa,6.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24308,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24308,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24308,Enterococcus faecium,8.0,exact,,,none,unlabeled,no_threshold_available
24309,Acinetobacter baumannii,64.0,exact,,,none,unlabeled,no_threshold_available
24309,Escherichia coli,27.2,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24309,Klebsiella pneumoniae,64.0,censored,,,none,unlabeled,no_threshold_available
24309,Pseudomonas aeruginosa,8.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24309,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24309,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24309,Enterococcus faecium,8.0,exact,,,none,unlabeled,no_threshold_available
24310,Acinetobacter baumannii,32.0,exact,,,none,unlabeled,no_threshold_available
24310,Escherichia coli,10.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24310,Klebsiella pneumoniae,32.0,exact,,,none,unlabeled,no_threshold_available
24310,Pseudomonas aeruginosa,12.0,averaged,32.0,128.0,species,active,value_at_or_below_active_threshold
24310,Staphylococcus aureus,64.0,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24310,Enterococcus faecalis,64.0,censored,,,none,unlabeled,no_threshold_available
24310,Enterococcus faecium,8.0,exact,,,none,unlabeled,no_threshold_available
24311,Acinetobacter baumannii,64.0,censored,,,none,unlabeled,no_threshold_available
24311,Escherichia coli,41.6,averaged,32.0,128.0,species,uncertain,value_in_gray_zone_or_straddles_threshold
24311,Klebsiella pneumoniae,4.0,exact,,,none,unlabeled,no_threshold_available
